,Geography Description,Date,Daily Footfall,Lost Path PfPI,901 Other PfPI,Late Crew PfPI,Late Stock PfPI,902 Other PfPI,On Time Percentage
0,Birmingham New Street,2019-05-20,166105.0,549.0,17.0,21.0,65.0,61.0,0.3697394789579158
1,Birmingham New Street,2019-05-21,176944.0,875.0,50.0,174.0,272.0,94.0,0.37067209775967414
2,Birmingham New Street,2019-05-22,171198.0,543.0,15.0,83.0,183.0,36.0,0.36427145708582837
3,Birmingham New Street,2019-05-23,173416.0,491.0,0.0,18.0,69.0,31.0,0.35258964143426297
4,Birmingham New Street,2019-05-24,182297.0,829.0,0.0,17.0,199.0,46.0,0.33534743202416917
5,Birmingham New Street,2019-05-28,173072.0,453.0,30.0,56.0,117.0,61.0,0.4195804195804196
6,Birmingham New Street,2019-05-29,174367.0,542.0,11.0,53.0,57.0,79.0,0.3753723932472691
7,Birmingham New Street,2019-05-30,181283.0,717.0,12.0,75.0,225.0,132.0,0.3414141414141414
8,Birmingham New Street,2019-05-31,189736.0,940.0,83.0,66.0,140.0,271.0,0.28717948717948716
9,Birmingham New Street,2019-06-03,165498.0,660.0,12.0,42.0,108.0,103.0,0.3035175879396985
10,Birmingham New Street,2019-06-04,170059.0,680.0,15.0,25.0,159.0,60.0,0.343687374749499
11,Birmingham New Street,2019-06-05,171935.0,351.0,19.0,48.0,49.0,66.0,0.40380761523046094
12,Birmingham New Street,2019-06-06,177757.0,413.0,32.0,28.0,97.0,53.0,0.36936936936936937
13,Birmingham New Street,2019-06-07,182339.0,898.0,72.0,128.0,440.0,117.0,0.2276923076923077
14,Birmingham New Street,2019-06-10,163540.0,302.0,53.0,20.0,100.0,73.0,0.4124124124124124
15,Birmingham New Street,2019-06-11,171953.0,880.0,152.0,157.0,230.0,236.0,0.29183673469387755
16,Birmingham New Street,2019-06-12,175547.0,727.0,40.0,52.0,252.0,139.0,0.3022312373225152
17,Birmingham New Street,2019-06-13,178825.0,626.0,9.0,54.0,187.0,108.0,0.3316633266533066
18,Birmingham New Street,2019-06-14,182234.0,531.0,108.0,106.0,99.0,206.0,0.38368580060422963
19,Birmingham New Street,2019-06-17,163480.0,273.0,0.0,44.0,48.0,35.0,0.4681274900398406
20,Birmingham New Street,2019-06-18,172615.0,576.0,79.0,97.0,92.0,54.0,0.38928210313447925
21,Birmingham New Street,2019-06-19,185610.0,245.0,0.0,22.0,62.0,56.0,0.4318407960199005
22,Birmingham New Street,2019-06-20,177892.0,367.0,5.0,26.0,60.0,77.0,0.43812375249500995
23,Birmingham New Street,2019-06-21,184625.0,599.0,31.0,65.0,110.0,112.0,0.3116883116883117
24,Birmingham New Street,2019-06-24,166409.0,708.0,13.0,6.0,167.0,156.0,0.32873806998939553
25,Birmingham New Street,2019-06-25,167104.0,471.0,25.0,82.0,139.0,66.0,0.41783567134268534
26,Birmingham New Street,2019-06-26,178493.0,745.0,9.0,55.0,245.0,219.0,0.347165991902834
27,Birmingham New Street,2019-06-27,176098.0,845.0,48.0,0.0,79.0,81.0,0.34444444444444444
28,Birmingham New Street,2019-06-28,192772.0,505.0,3.0,24.0,138.0,77.0,0.36205128205128206
29,Birmingham New Street,2019-07-01,149615.0,564.0,0.0,76.0,115.0,87.0,0.3891675025075226
30,Birmingham New Street,2019-07-02,175971.0,624.0,12.0,63.0,99.0,69.0,0.39919354838709675
31,Birmingham New Street,2019-07-03,173108.0,349.0,4.0,37.0,50.0,60.0,0.45720040281973817
32,Birmingham New Street,2019-07-04,175871.0,564.0,7.0,78.0,188.0,42.0,0.343687374749499
33,Birmingham New Street,2019-07-05,181681.0,671.0,11.0,55.0,213.0,104.0,0.3350151362260343
34,Birmingham New Street,2019-07-08,159924.0,357.0,63.0,40.0,74.0,134.0,0.42042042042042044
35,Birmingham New Street,2019-07-09,167672.0,404.0,0.0,3.0,119.0,14.0,0.4540918163672655
36,Birmingham New Street,2019-07-10,172851.0,251.0,4.0,26.0,30.0,22.0,0.4165009940357853
37,Birmingham New Street,2019-07-11,192581.0,697.0,7.0,75.0,116.0,87.0,0.3639112903225806
38,Birmingham New Street,2019-07-12,180641.0,584.0,30.0,36.0,43.0,172.0,0.37538148524923703
39,Birmingham New Street,2019-07-15,161238.0,295.0,34.0,47.0,127.0,41.0,0.3886113886113886
40,Birmingham New Street,2019-07-16,168980.0,487.0,31.0,71.0,56.0,164.0,0.3424242424242424
41,Birmingham New Street,2019-07-17,171108.0,601.0,13.0,41.0,328.0,96.0,0.3135678391959799
42,Birmingham New Street,2019-07-18,170993.0,637.0,115.0,48.0,225.0,112.0,0.3698074974670719
43,Birmingham New Street,2019-07-19,172710.0,396.0,3.0,62.0,94.0,33.0,0.38
44,Birmingham New Street,2019-07-22,156685.0,652.0,12.0,47.0,171.0,103.0,0.3282828282828283
45,Birmingham New Street,2019-07-23,198608.0,2647.0,27.0,124.0,1249.0,693.0,0.23895809739524349
46,Birmingham New Street,2019-07-24,167134.0,946.0,5.0,273.0,454.0,224.0,0.25766871165644173
47,Birmingham New Street,2019-07-25,182606.0,1379.0,55.0,46.0,1172.0,312.0,0.2217687074829932
48,Birmingham New Street,2019-07-26,161198.0,993.0,77.0,99.0,296.0,250.0,0.21675392670157068
49,Birmingham New Street,2019-07-29,145981.0,879.0,44.0,63.0,173.0,170.0,0.22975708502024292
50,Birmingham New Street,2019-07-30,157427.0,780.0,42.0,64.0,114.0,266.0,0.3364102564102564
51,Birmingham New Street,2019-07-31,164245.0,412.0,4.0,51.0,75.0,109.0,0.42886178861788615
52,Birmingham New Street,2019-08-01,178206.0,331.0,95.0,36.0,80.0,100.0,0.40681362725450904
53,Birmingham New Street,2019-08-02,186833.0,522.0,9.0,60.0,117.0,43.0,0.37655601659751037
54,Birmingham New Street,2019-08-05,160808.0,477.0,0.0,65.0,93.0,30.0,0.3411644535240041
55,Birmingham New Street,2019-08-06,159255.0,363.0,51.0,19.0,87.0,41.0,0.4170905391658189
56,Birmingham New Street,2019-08-07,167026.0,689.0,0.0,287.0,317.0,101.0,0.3384146341463415
57,Birmingham New Street,2019-08-08,167541.0,596.0,6.0,107.0,259.0,63.0,0.37857142857142856
58,Birmingham New Street,2019-08-09,165545.0,1056.0,31.0,238.0,685.0,188.0,0.3037542662116041
59,Birmingham New Street,2019-08-12,152554.0,490.0,18.0,46.0,99.0,91.0,0.38368580060422963
60,Birmingham New Street,2019-08-13,160161.0,437.0,46.0,68.0,166.0,92.0,0.4084084084084084
61,Birmingham New Street,2019-08-14,158867.0,354.0,14.0,28.0,126.0,46.0,0.42451874366767983
62,Birmingham New Street,2019-08-15,165891.0,380.0,42.0,50.0,131.0,78.0,0.47346514047866806
63,Birmingham New Street,2019-08-16,170284.0,1185.0,78.0,149.0,517.0,350.0,0.2312435765673176
64,Birmingham New Street,2019-08-19,155052.0,432.0,0.0,10.0,90.0,86.0,0.41382765531062127
65,Birmingham New Street,2019-08-20,160397.0,352.0,6.0,7.0,86.0,90.0,0.456
66,Birmingham New Street,2019-08-21,170545.0,505.0,38.0,230.0,125.0,161.0,0.40736949846468784
67,Birmingham New Street,2019-08-22,166690.0,527.0,22.0,68.0,145.0,72.0,0.4028197381671702
68,Birmingham New Street,2019-08-23,182077.0,878.0,56.0,195.0,284.0,262.0,0.28186528497409324
69,Birmingham New Street,2019-08-27,152687.0,404.0,0.0,103.0,143.0,49.0,0.4103869653767821
70,Birmingham New Street,2019-08-28,156575.0,413.0,0.0,32.0,115.0,49.0,0.4177598385469223
71,Birmingham New Street,2019-08-29,162451.0,276.0,0.0,22.0,68.0,48.0,0.43725099601593626
72,Birmingham New Street,2019-08-30,176567.0,639.0,252.0,158.0,302.0,183.0,0.3690596562184024
73,Birmingham New Street,2019-09-02,156944.0,403.0,45.0,52.0,86.0,100.0,0.38306451612903225
74,Birmingham New Street,2019-09-03,157870.0,384.0,37.0,28.0,77.0,61.0,0.43283582089552236
75,Birmingham New Street,2019-09-04,157428.0,278.0,21.0,23.0,39.0,42.0,0.4551792828685259
76,Birmingham New Street,2019-09-05,169721.0,556.0,42.0,78.0,188.0,105.0,0.42127215849843586
77,Birmingham New Street,2019-09-06,166728.0,454.0,4.0,39.0,172.0,114.0,0.375751503006012
78,Birmingham New Street,2019-09-09,153815.0,428.0,25.0,69.0,69.0,100.0,0.4418604651162791
79,Birmingham New Street,2019-09-10,164263.0,238.0,4.0,53.0,60.0,40.0,0.469
80,Birmingham New Street,2019-09-11,173250.0,288.0,19.0,15.0,28.0,88.0,0.4402834008097166
81,Birmingham New Street,2019-09-12,174647.0,442.0,8.0,41.0,35.0,108.0,0.366497461928934
82,Birmingham New Street,2019-09-13,178689.0,454.0,0.0,38.0,61.0,163.0,0.3910386965376782
83,Birmingham New Street,2019-09-16,175361.0,745.0,142.0,43.0,102.0,140.0,0.34755463059313213
84,Birmingham New Street,2019-09-17,185116.0,1493.0,48.0,166.0,388.0,261.0,0.26082474226804125
85,Birmingham New Street,2019-09-18,177671.0,426.0,8.0,19.0,88.0,112.0,0.3493975903614458
86,Birmingham New Street,2019-09-19,180222.0,449.0,30.0,10.0,114.0,110.0,0.4222903885480573
87,Birmingham New Street,2019-09-20,190592.0,486.0,20.0,23.0,95.0,108.0,0.3553038105046344
88,Birmingham New Street,2019-09-23,174350.0,894.0,38.0,54.0,138.0,249.0,0.24028629856850717
89,Birmingham New Street,2019-09-24,186814.0,1624.0,28.0,385.0,901.0,445.0,0.16970998925886144
90,Birmingham New Street,2019-09-25,183003.0,459.0,36.0,21.0,251.0,132.0,0.32867132867132864
91,Birmingham New Street,2019-09-26,186179.0,444.0,7.0,37.0,71.0,76.0,0.3221884498480243
92,Birmingham New Street,2019-09-27,197433.0,391.0,0.0,56.0,72.0,163.0,0.358087487283825
93,Birmingham New Street,2019-09-30,176399.0,1129.0,17.0,104.0,593.0,184.0,0.2481827622014538
94,Birmingham New Street,2019-10-01,182232.0,719.0,298.0,164.0,250.0,262.0,0.28601921024546423
95,Birmingham New Street,2019-10-02,190831.0,918.0,13.0,48.0,248.0,183.0,0.25638406537282943
96,Birmingham New Street,2019-10-03,183022.0,424.0,25.0,67.0,78.0,104.0,0.3485309017223911
97,Birmingham New Street,2019-10-04,206104.0,736.0,29.0,70.0,144.0,169.0,0.2535496957403651
98,Birmingham New Street,2019-10-07,174115.0,412.0,11.0,14.0,124.0,74.0,0.31402439024390244
99,Birmingham New Street,2019-10-08,182535.0,396.0,7.0,54.0,132.0,164.0,0.36804853387259856
100,Birmingham New Street,2019-10-09,186661.0,650.0,7.0,180.0,125.0,123.0,0.32595573440643866
101,Birmingham New Street,2019-10-10,194793.0,555.0,2.0,100.0,111.0,119.0,0.3229689067201605
102,Birmingham New Street,2019-10-11,200286.0,588.0,11.0,106.0,119.0,95.0,0.3046953046953047
103,Birmingham New Street,2019-10-14,175942.0,554.0,12.0,0.0,70.0,172.0,0.3031218529707956
104,Birmingham New Street,2019-10-15,185878.0,626.0,19.0,5.0,93.0,129.0,0.3249243188698285
105,Birmingham New Street,2019-10-16,192424.0,1049.0,20.0,103.0,128.0,209.0,0.2994871794871795
106,Birmingham New Street,2019-10-17,198546.0,973.0,77.0,204.0,273.0,272.0,0.2797055730809674
107,Birmingham New Street,2019-10-18,206172.0,408.0,133.0,65.0,183.0,88.0,0.3084677419354839
108,Birmingham New Street,2019-10-21,175958.0,617.0,3.0,52.0,104.0,80.0,0.34765234765234765
109,Birmingham New Street,2019-10-22,183700.0,499.0,25.0,70.0,103.0,90.0,0.3944223107569721
110,Birmingham New Street,2019-10-23,187833.0,436.0,0.0,25.0,59.0,51.0,0.4044265593561368
111,Birmingham New Street,2019-10-24,194464.0,892.0,25.0,96.0,186.0,99.0,0.3
112,Birmingham New Street,2019-10-25,221812.0,1148.0,15.0,299.0,412.0,297.0,0.2172972972972973
113,Birmingham New Street,2019-10-28,208362.0,2283.0,22.0,478.0,942.0,599.0,0.12733644859813084
114,Birmingham New Street,2019-10-29,212191.0,1735.0,44.0,376.0,833.0,983.0,0.17482517482517482
115,Birmingham New Street,2019-10-30,211926.0,1108.0,29.0,118.0,325.0,325.0,0.237012987012987
116,Birmingham New Street,2019-10-31,196984.0,1030.0,43.0,181.0,497.0,298.0,0.26774847870182555
117,Birmingham New Street,2019-11-01,223929.0,1198.0,22.0,277.0,806.0,550.0,0.21195652173913043
118,Birmingham New Street,2019-11-04,180023.0,561.0,3.0,137.0,212.0,82.0,0.3440320962888666
119,Birmingham New Street,2019-11-05,181220.0,568.0,10.0,36.0,104.0,55.0,0.32270916334661354
120,Birmingham New Street,2019-11-06,193994.0,735.0,3.0,93.0,152.0,134.0,0.26536885245901637
121,Birmingham New Street,2019-11-07,200972.0,543.0,0.0,51.0,73.0,122.0,0.2931562819203269
122,Birmingham New Street,2019-11-08,219130.0,782.0,22.0,87.0,168.0,140.0,0.26844262295081966
123,Birmingham New Street,2019-11-11,185213.0,961.0,30.0,151.0,399.0,372.0,0.2046138415245737
124,Birmingham New Street,2019-11-12,203134.0,827.0,6.0,249.0,300.0,315.0,0.18949536560247168
125,Birmingham New Street,2019-11-13,200306.0,1025.0,4.0,168.0,267.0,226.0,0.25529767911200807
126,Birmingham New Street,2019-11-14,229207.0,3109.0,205.0,666.0,1176.0,1190.0,0.1396713615023474
127,Birmingham New Street,2019-11-15,225409.0,1268.0,58.0,183.0,480.0,224.0,0.13979591836734695
128,Birmingham New Street,2019-11-18,187235.0,683.0,32.0,46.0,193.0,148.0,0.26802030456852793
129,Birmingham New Street,2019-11-19,198010.0,1170.0,45.0,184.0,280.0,408.0,0.2089864158829676
130,Birmingham New Street,2019-11-20,200644.0,586.0,16.0,23.0,253.0,98.0,0.2874251497005988
131,Birmingham New Street,2019-11-21,202537.0,482.0,4.0,40.0,195.0,73.0,0.2928786359077232
132,Birmingham New Street,2019-11-22,233992.0,610.0,13.0,166.0,199.0,145.0,0.2406847935548842
133,Birmingham New Street,2019-11-25,192068.0,730.0,22.0,41.0,146.0,169.0,0.2648539778449144
134,Birmingham New Street,2019-11-26,197339.0,751.0,20.0,64.0,219.0,135.0,0.285132382892057
135,Birmingham New Street,2019-11-27,208527.0,881.0,26.0,68.0,163.0,190.0,0.25228891149542215
136,Birmingham New Street,2019-11-28,217875.0,610.0,30.0,92.0,288.0,57.0,0.27002053388090347
137,Birmingham New Street,2019-11-29,271120.0,907.0,57.0,236.0,311.0,189.0,0.23967774420946628
138,Birmingham New Street,2019-12-02,199459.0,1057.0,113.0,136.0,364.0,193.0,0.2402938090241343
139,Birmingham New Street,2019-12-03,198440.0,527.0,35.0,56.0,173.0,111.0,0.33901705115346037
140,Birmingham New Street,2019-12-04,204759.0,438.0,33.0,31.0,119.0,55.0,0.3071500503524673
141,Birmingham New Street,2019-12-05,215757.0,675.0,20.0,63.0,191.0,162.0,0.2564901349948079
142,Birmingham New Street,2019-12-06,234748.0,734.0,18.0,131.0,222.0,70.0,0.2235897435897436
143,Birmingham New Street,2019-12-09,198447.0,491.0,32.0,133.0,217.0,133.0,0.31185031185031187
144,Birmingham New Street,2019-12-10,204634.0,969.0,61.0,87.0,207.0,243.0,0.20893970893970895
145,Birmingham New Street,2019-12-11,219004.0,548.0,59.0,49.0,75.0,190.0,0.3195329087048832
146,Birmingham New Street,2019-12-12,211043.0,502.0,33.0,44.0,113.0,134.0,0.3035897435897436
147,Birmingham New Street,2019-12-13,248790.0,1609.0,101.0,337.0,377.0,620.0,0.19838523644752018
148,Birmingham New Street,2019-12-16,193693.0,642.0,29.0,126.0,144.0,200.0,0.25656565656565655
149,Birmingham New Street,2019-12-17,198160.0,636.0,37.0,34.0,176.0,124.0,0.23660262891809908
150,Birmingham New Street,2019-12-18,203724.0,826.0,107.0,143.0,117.0,559.0,0.3305870236869207
151,Birmingham New Street,2019-12-19,196436.0,472.0,16.0,39.0,140.0,84.0,0.34317718940936864
152,Birmingham New Street,2019-12-20,213710.0,779.0,13.0,143.0,202.0,147.0,0.28844114528101805
153,Birmingham New Street,2019-12-23,187890.0,653.0,16.0,138.0,159.0,163.0,0.3613861386138614
154,Birmingham New Street,2019-12-24,119690.0,215.0,8.0,18.0,20.0,65.0,0.5368898978433598
155,Birmingham New Street,2019-12-27,164697.0,1181.0,29.0,176.0,404.0,396.0,0.25084745762711863
156,Birmingham New Street,2019-12-30,143890.0,602.0,11.0,37.0,92.0,131.0,0.3783251231527094
157,Birmingham New Street,2019-12-31,118565.0,244.0,25.0,39.0,26.0,122.0,0.5487944890929966
158,Birmingham New Street,2020-01-02,141114.0,250.0,9.0,9.0,18.0,67.0,0.4748549323017408
159,Birmingham New Street,2020-01-03,148054.0,342.0,16.0,38.0,86.0,88.0,0.46168768186226966
160,Birmingham New Street,2020-01-06,150991.0,548.0,42.0,53.0,82.0,76.0,0.41569767441860467
161,Birmingham New Street,2020-01-07,158418.0,427.0,15.0,9.0,53.0,128.0,0.4060077519379845
162,Birmingham New Street,2020-01-08,162648.0,551.0,26.0,56.0,107.0,113.0,0.34990253411306044
163,Birmingham New Street,2020-01-09,169963.0,347.0,9.0,34.0,122.0,66.0,0.451988360814743
164,Birmingham New Street,2020-01-10,174351.0,541.0,33.0,18.0,75.0,174.0,0.39601990049751246
165,Birmingham New Street,2020-01-13,159759.0,525.0,37.0,39.0,118.0,108.0,0.3586744639376218
166,Birmingham New Street,2020-01-14,168870.0,547.0,78.0,52.0,182.0,144.0,0.317429406037001
167,Birmingham New Street,2020-01-15,178664.0,639.0,30.0,119.0,81.0,90.0,0.3939688715953307
168,Birmingham New Street,2020-01-16,176821.0,538.0,29.0,45.0,85.0,137.0,0.35777126099706746
169,Birmingham New Street,2020-01-17,183001.0,439.0,4.0,36.0,47.0,68.0,0.3643410852713178
170,Birmingham New Street,2020-01-20,168975.0,522.0,21.0,16.0,69.0,136.0,0.3570731707317073
171,Birmingham New Street,2020-01-21,182181.0,537.0,3.0,24.0,130.0,68.0,0.3590733590733591
172,Birmingham New Street,2020-01-22,182820.0,397.0,59.0,24.0,39.0,66.0,0.40135396518375244
173,Birmingham New Street,2020-01-23,183238.0,354.0,12.0,66.0,148.0,56.0,0.45365853658536587
174,Birmingham New Street,2020-01-24,195330.0,587.0,52.0,113.0,82.0,87.0,0.3643410852713178
175,Birmingham New Street,2020-01-27,174064.0,295.0,19.0,62.0,88.0,187.0,0.3643486777668952
176,Birmingham New Street,2020-01-28,190555.0,734.0,11.0,285.0,253.0,205.0,0.2647058823529412
177,Birmingham New Street,2020-01-29,186707.0,541.0,3.0,51.0,110.0,129.0,0.3758519961051607
178,Birmingham New Street,2020-01-30,183459.0,448.0,0.0,27.0,62.0,56.0,0.4024390243902439
179,Birmingham New Street,2020-01-31,194369.0,378.0,10.0,9.0,95.0,81.0,0.42648490749756574
180,Birmingham New Street,2020-02-03,171606.0,254.0,0.0,0.0,66.0,73.0,0.4955839057899902
181,Birmingham New Street,2020-02-04,183581.0,408.0,12.0,28.0,68.0,112.0,0.4037328094302554
182,Birmingham New Street,2020-02-05,184353.0,475.0,10.0,36.0,98.0,106.0,0.38357487922705313
183,Birmingham New Street,2020-02-06,187265.0,290.0,21.0,5.0,46.0,60.0,0.42759295499021527
184,Birmingham New Street,2020-02-07,205399.0,760.0,114.0,206.0,252.0,310.0,0.3527638190954774
185,Birmingham New Street,2020-02-10,165112.0,624.0,36.0,92.0,250.0,332.0,0.31493506493506496
186,Birmingham New Street,2020-02-11,177907.0,696.0,4.0,22.0,155.0,151.0,0.3502487562189055
187,Birmingham New Street,2020-02-12,184781.0,514.0,5.0,18.0,109.0,92.0,0.3748743718592965
188,Birmingham New Street,2020-02-13,187100.0,390.0,35.0,6.0,74.0,61.0,0.4110787172011662
189,Birmingham New Street,2020-02-14,201780.0,472.0,55.0,40.0,78.0,49.0,0.36205227492739595
190,Birmingham New Street,2020-02-17,179061.0,752.0,26.0,33.0,236.0,100.0,0.2855740922473013
191,Birmingham New Street,2020-02-18,184539.0,682.0,6.0,126.0,219.0,131.0,0.29852216748768473
192,Birmingham New Street,2020-02-19,191046.0,572.0,22.0,71.0,115.0,75.0,0.38104448742746616
193,Birmingham New Street,2020-02-20,197742.0,486.0,6.0,94.0,126.0,213.0,0.34773869346733666
194,Birmingham New Street,2020-02-21,205019.0,480.0,13.0,73.0,102.0,130.0,0.3951456310679612
195,Birmingham New Street,2020-02-24,167395.0,654.0,7.0,65.0,89.0,73.0,0.33268101761252444
196,Birmingham New Street,2020-02-25,188069.0,556.0,0.0,47.0,134.0,74.0,0.33869346733668343
197,Birmingham New Street,2020-02-26,185055.0,775.0,38.0,222.0,343.0,255.0,0.24123711340206186
198,Birmingham New Street,2020-02-27,182467.0,416.0,32.0,18.0,122.0,67.0,0.33365570599613154
199,Birmingham New Street,2020-02-28,197462.0,576.0,47.0,55.0,168.0,71.0,0.2667964946445959
200,Birmingham New Street,2020-03-02,170448.0,569.0,4.0,88.0,56.0,88.0,0.3108910891089109
201,Birmingham New Street,2020-03-03,176290.0,608.0,0.0,105.0,157.0,131.0,0.33819241982507287
202,Birmingham New Street,2020-03-04,181087.0,674.0,33.0,25.0,114.0,96.0,0.270873786407767
203,Birmingham New Street,2020-03-05,178299.0,412.0,18.0,85.0,86.0,78.0,0.3861867704280156
204,Birmingham New Street,2020-03-06,192856.0,581.0,54.0,71.0,153.0,229.0,0.3090909090909091
205,Birmingham New Street,2020-03-09,167140.0,731.0,43.0,201.0,242.0,224.0,0.3120494335736354
206,Birmingham New Street,2020-03-10,175660.0,1078.0,69.0,236.0,228.0,443.0,0.24845360824742269
207,Birmingham New Street,2020-03-11,169431.0,469.0,13.0,31.0,122.0,103.0,0.33827893175074186
208,Birmingham New Street,2020-03-12,162810.0,539.0,37.0,103.0,76.0,170.0,0.3837837837837838
209,Birmingham New Street,2020-03-13,166649.0,406.0,10.0,20.0,135.0,103.0,0.4121827411167513
210,Birmingham New Street,2020-03-16,122924.0,452.0,16.0,7.0,49.0,74.0,0.4428007889546351
211,Birmingham New Street,2020-03-17,97725.0,257.0,50.0,39.0,68.0,194.0,0.529718456725756
212,Birmingham New Street,2020-03-18,74338.0,412.0,8.0,131.0,31.0,123.0,0.4708835341365462
213,Birmingham New Street,2020-03-19,68702.0,401.0,17.0,41.0,34.0,157.0,0.46406570841889117
214,Birmingham New Street,2020-03-20,62885.0,522.0,10.0,78.0,209.0,166.0,0.513184584178499
215,Birmingham New Street,2020-03-23,36203.0,240.0,21.0,0.0,121.0,75.0,0.41535776614310643
216,Birmingham New Street,2020-03-24,23482.0,180.0,25.0,0.0,162.0,70.0,0.44854368932038835
217,Birmingham New Street,2020-03-25,17843.0,162.0,14.0,0.0,112.0,99.0,0.5605536332179931
218,Birmingham New Street,2020-03-26,15101.0,165.0,0.0,0.0,197.0,18.0,0.5364120781527532
219,Birmingham New Street,2020-03-27,14418.0,132.0,0.0,0.0,5.0,14.0,0.6430921052631579
220,Birmingham New Street,2020-03-30,13023.0,63.0,5.0,0.0,23.0,12.0,0.659375
221,Birmingham New Street,2020-03-31,12398.0,53.0,0.0,3.0,13.0,21.0,0.6828125
222,Birmingham New Street,2020-04-01,11959.0,34.0,3.0,0.0,21.0,8.0,0.6677067082683308
223,Birmingham New Street,2020-04-02,11545.0,30.0,0.0,0.0,0.0,11.0,0.7140625
224,Birmingham New Street,2020-04-03,12061.0,101.0,0.0,0.0,44.0,11.0,0.6588419405320813
225,Birmingham New Street,2020-04-06,11322.0,21.0,3.0,0.0,8.0,16.0,0.806049822064057
226,Birmingham New Street,2020-04-07,11046.0,11.0,0.0,0.0,6.0,4.0,0.8117229129662522
227,Birmingham New Street,2020-04-08,10730.0,14.0,0.0,0.0,7.0,7.0,0.789568345323741
228,Birmingham New Street,2020-04-09,10696.0,11.0,3.0,0.0,0.0,12.0,0.8063943161634103
229,Birmingham New Street,2020-04-14,11239.0,13.0,0.0,0.0,3.0,0.0,0.8211091234347049
230,Birmingham New Street,2020-04-15,10911.0,9.0,3.0,14.0,12.0,0.0,0.8280467445742905
231,Birmingham New Street,2020-04-16,10718.0,3.0,4.0,0.0,0.0,4.0,0.8714524207011686
232,Birmingham New Street,2020-04-17,11095.0,28.0,4.0,0.0,0.0,6.0,0.7841483979763912
233,Birmingham New Street,2020-04-20,11991.0,12.0,0.0,0.0,0.0,0.0,0.8241206030150754
234,Birmingham New Street,2020-04-21,11174.0,31.0,0.0,0.0,0.0,0.0,0.8712374581939799
235,Birmingham New Street,2020-04-22,11374.0,30.0,20.0,0.0,5.0,15.0,0.8313856427378965
236,Birmingham New Street,2020-04-23,11475.0,8.0,0.0,0.0,0.0,5.0,0.8561872909698997
237,Birmingham New Street,2020-04-24,11312.0,16.0,3.0,0.0,0.0,0.0,0.8444816053511706
238,Birmingham New Street,2020-04-27,11507.0,4.0,10.0,0.0,5.0,0.0,0.8464106844741235
239,Birmingham New Street,2020-04-28,11594.0,12.0,0.0,3.0,0.0,8.0,0.8190954773869347
240,Birmingham New Street,2020-04-29,11744.0,9.0,0.0,0.0,0.0,0.0,0.8578595317725752
241,Birmingham New Street,2020-04-30,12087.0,23.0,0.0,0.0,0.0,3.0,0.8207705192629816
242,Birmingham New Street,2020-05-01,12361.0,12.0,0.0,21.0,11.0,0.0,0.8578595317725752
243,Birmingham New Street,2020-05-04,12469.0,12.0,3.0,0.0,24.0,0.0,0.8316498316498316
244,Birmingham New Street,2020-05-05,12307.0,54.0,3.0,0.0,26.0,3.0,0.7919463087248322
245,Birmingham New Street,2020-05-06,12523.0,6.0,0.0,0.0,7.0,4.0,0.8210702341137124
246,Birmingham New Street,2020-05-07,12864.0,70.0,3.0,0.0,0.0,39.0,0.7595993322203672
247,Birmingham New Street,2020-05-11,14084.0,34.0,6.0,8.0,22.0,41.0,0.7915966386554621
248,Birmingham New Street,2020-05-12,13505.0,2.0,7.0,0.0,4.0,4.0,0.8516666666666667
249,Birmingham New Street,2020-05-13,13406.0,20.0,0.0,0.0,0.0,0.0,0.8294314381270903
250,Birmingham New Street,2020-05-14,13742.0,36.0,0.0,0.0,18.0,8.0,0.825503355704698
251,Birmingham New Street,2020-05-15,14255.0,10.0,0.0,0.0,0.0,8.0,0.8190954773869347
252,Birmingham New Street,2020-05-18,15093.0,8.0,7.0,6.0,3.0,4.0,0.7643312101910829
253,Birmingham New Street,2020-05-19,14306.0,19.0,0.0,0.0,0.0,9.0,0.7691082802547771
254,Birmingham New Street,2020-05-20,14182.0,23.0,4.0,0.0,0.0,18.0,0.7936
255,Birmingham New Street,2020-05-21,14147.0,18.0,6.0,0.0,63.0,28.0,0.7774244833068362
256,Birmingham New Street,2020-05-22,15805.0,14.0,0.0,8.0,0.0,0.0,0.7830940988835726
257,Birmingham New Street,2020-05-26,16284.0,15.0,2.0,0.0,30.0,14.0,0.8076311605723371
258,Birmingham New Street,2020-05-27,15973.0,11.0,2.0,0.0,11.0,3.0,0.8048387096774193
259,Birmingham New Street,2020-05-28,16032.0,89.0,3.0,0.0,32.0,7.0,0.7403846153846154
260,Birmingham New Street,2020-05-29,18249.0,53.0,6.0,0.0,23.0,3.0,0.7312
261,Birmingham New Street,2020-06-01,18776.0,27.0,0.0,0.0,12.0,10.0,0.8168789808917197
262,Birmingham New Street,2020-06-02,18273.0,93.0,19.0,9.0,10.0,4.0,0.7967479674796748
263,Birmingham New Street,2020-06-03,17734.0,39.0,0.0,0.0,7.0,2.0,0.7887096774193548
264,Birmingham New Street,2020-06-04,26561.0,13.0,0.0,0.0,0.0,6.0,0.8064
265,Birmingham New Street,2020-06-05,20321.0,29.0,0.0,8.0,50.0,17.0,0.8144
266,Birmingham New Street,2020-06-08,20163.0,20.0,0.0,0.0,3.0,0.0,0.802547770700637
267,Birmingham New Street,2020-06-09,19346.0,23.0,0.0,0.0,20.0,0.0,0.8399366085578447
